S No,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price
1207,Maruti Swift Dzire LXI,Delhi,2015,24296,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,4.65
1208,Maruti Swift Dzire Tour LDI,Pune,2018,12000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,5.5
1209,Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,4.75
1210,Maruti Swift Dzire Tour LDI,Kolkata,2016,100000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,3.5
1211,Maruti Swift Dzire Tour LDI,Jaipur,2016,80000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,4.5
1212,Maruti Swift Dzire Tour LDI,Chennai,2016,75000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,4.25
1213,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,3.25
1214,Maruti Swift Dzire Tour LDI,Kolkata,2015,168205,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,4
1215,Maruti Swift Dzire Tour LDI,Kolkata,2015,107000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,
1216,Maruti Swift Dzire VDI,Mumbai,2017,18414,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,7.25
1217,Maruti Swift Dzire VDI,Ahmedabad,2017,26000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,7.5
1218,Maruti Swift Dzire VDI,Hyderabad,2017,22000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,7.95
1219,Maruti Swift Dzire VDI,Pune,2017,71000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,
1220,Maruti Swift Dzire VDI,Coimbatore,2016,38461,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,7.39
1221,Maruti Swift Dzire VDI,Chennai,2016,71156,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,6.5
1222,Maruti Swift Dzire VDI,Jaipur,2015,60000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,6.25
1223,Maruti Swift Dzire VDI,Delhi,2015,76128,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,5.5
1224,Maruti Swift Dzire VDi,Kolkata,2015,35000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,4.75
1225,Maruti Swift Dzire VDI,Hyderabad,2015,62476,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,7.95
1226,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,5.9
1227,Maruti Swift Dzire VDI,Jaipur,2015,58000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,5.25
1228,Maruti Swift Dzire VDI,Pune,2015,131000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,3.6
1229,Maruti Swift Dzire VDI,Kolkata,2015,43000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,5.5
1230,Maruti Swift Dzire VDI,Jaipur,2015,68310,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,5.95
1231,Maruti Swift Dzire VDI,Hyderabad,2015,59572,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,6.85
1232,Maruti Swift Dzire VDI,Kolkata,2015,42125,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,
1233,Maruti Swift Dzire VDI,Pune,2015,174889,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,
1234,Maruti Swift Dzire Vdi BSIV,Coimbatore,2018,57178,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,
1235,Maruti Swift Dzire Vdi BSIV,Ahmedabad,2017,55945,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,
1236,Maruti Swift Dzire Vdi BSIV,Hyderabad,2016,69000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,4.79
1237,Maruti Swift Dzire Vdi BSIV,Hyderabad,2016,90000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,
1238,Maruti Swift Dzire Vdi BSIV,Chennai,2016,90000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,
1239,Maruti Swift Dzire Vdi BSIV,Delhi,2015,51000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,5,
1240,Maruti Swift Dzire VDI Optional,Kochi,2019,18592,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,8.51
1241,Maruti Swift Dzire VDI Optional,Hyderabad,2017,32287,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,
1242,Maruti Swift Dzire VDI Optional,Pune,2016,23000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,7.05
1243,Maruti Swift Dzire VDI Optional,Hyderabad,2016,30000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,6
1244,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,4.7
1245,Maruti Swift Dzire VXI,Kochi,2018,10671,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,6.51
1246,Maruti Swift Dzire VXI,Kolkata,2016,18000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,5,4.4
1247,Maruti Swift Dzire VXI,Pune,2016,32000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,5,5.3
1248,Maruti Swift Dzire VXI,Coimbatore,2016,46346,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,
1249,Maruti Swift Dzire VXI,Mumbai,2015,19000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,5.25
1250,Maruti Swift Dzire VXI,Coimbatore,2015,33195,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,5,6.26
1251,Maruti Swift Dzire VXi,Jaipur,2015,36502,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,5,
1252,Maruti Swift Dzire VXI,Chennai,2015,51000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,5,
1253,Maruti Swift Dzire VXi AT,Coimbatore,2017,46849,Petrol,Automatic,18.5 kmpl,1197 CC,83.14 bhp,5,6.93
1254,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,Petrol,Automatic,18.5 kmpl,1197 CC,83.14 bhp,5,6.2
1255,Maruti Swift Dzire VXI Optional,Hyderabad,2017,8044,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,
1256,Maruti Swift Dzire VXI Optional,Chennai,2015,49900,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,4.8
1257,Maruti Swift Dzire ZDI,Kolkata,2017,14000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,7.5
1258,Maruti Swift Dzire ZDI,Coimbatore,2017,75724,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,
1259,Maruti Swift Dzire ZDI,Hyderabad,2016,46372,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,5,
1260,Maruti Swift Dzire ZDI,Kochi,2015,35082,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,5,6.61
1261,Maruti Swift Dzire ZXI,Jaipur,2017,37282,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,6.75
1262,Maruti Swift Dzire ZXI,Chennai,2017,28000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,6.25
1263,Maruti Swift Dzire ZXI,Kochi,2015,24782,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,5,6.21
1264,Maruti Swift Dzire ZXi,Kolkata,2015,27000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,5,4.45
1265,Maruti Swift Dzire ZXi,Delhi,2015,58400,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,5,5.5
1266,Maruti Swift LDI,Hyderabad,2016,52000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.95
1267,Maruti Swift LDI,Mumbai,2015,14000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.25
1268,Maruti Swift LDI,Delhi,2015,51000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,4.74
1269,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.15
1270,Maruti Swift LDI Optional,Kochi,2018,52010,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,6.2
1271,Maruti Swift LDI Optional,Jaipur,2015,130000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,4.5
1272,Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,6.25
1273,Maruti Swift Lxi BSIII,Jaipur,2015,78000,Petrol,Manual,16.1 kmpl,1298 CC,88.2 bhp,5,4.5
1274,Maruti Swift LXI Option,Kochi,2017,62889,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,
1275,Maruti Swift LXI Option,Chennai,2015,29500,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,4.15
1276,Maruti Swift VDI,Hyderabad,2018,31025,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,7.15
1277,Maruti Swift VDI,Pune,2018,30000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,6
1278,Maruti Swift VDI,Kochi,2017,34613,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,6.24
1279,Maruti Swift VDI,Chennai,2016,35000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,6.25
1280,Maruti Swift VDI,Kochi,2016,38143,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,5.22
1281,Maruti Swift VDI,Kochi,2016,62192,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.22
1282,Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,5.48
1283,Maruti Swift VDI,Jaipur,2016,55000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,5.65
1284,Maruti Swift VDI,Ahmedabad,2016,67000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,
1285,Maruti Swift VDI,Kochi,2015,53500,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.36
1286,Maruti Swift VDI,Kochi,2015,46561,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,4.94
1287,Maruti Swift VDI,Jaipur,2015,63310,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,5.1
1288,Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,6.3
1289,Maruti Swift VDI,Kochi,2015,58634,Diesel,Manual,28.4 kmpl,1248 CC,74 bhp,5,
1290,Maruti Swift VDI,Coimbatore,2015,61903,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,
1291,Maruti Swift VDi BSIII W/ ABS,Pune,2015,79000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,5,5.75
1292,Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,5,5.7
1293,Maruti Swift VDI BSIV,Ahmedabad,2017,49224,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,6
1294,Maruti Swift VDI BSIV,Jaipur,2016,41460,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.9
1295,Maruti Swift VDI BSIV,Hyderabad,2016,51787,Diesel,Manual,17.8 kmpl,1248 CC,null bhp,5,6.45
1296,Maruti Swift VDI BSIV,Kochi,2016,45725,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.34
1297,Maruti Swift VDI BSIV,Kochi,2016,67906,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.63
1298,Maruti Swift VDI BSIV,Chennai,2016,49000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.9
1299,Maruti Swift VDI BSIV,Jaipur,2015,64424,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.6
1300,Maruti Swift VDI BSIV,Hyderabad,2015,76496,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,6.15
1301,Maruti Swift VDI BSIV,Delhi,2015,63000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,4.9
1302,Maruti Swift VDI BSIV,Delhi,2015,60095,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,4.75
1303,Maruti Swift VDI BSIV,Chennai,2015,23000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,6.5
1304,Maruti Swift VDI BSIV,Kolkata,2015,45000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,3.55
1305,Maruti Swift VDI BSIV,Hyderabad,2015,39736,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,
1306,Maruti Swift VDI BSIV,Chennai,2015,65000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,
1307,Maruti Swift VDI BSIV W ABS,Coimbatore,2016,70478,Diesel,Manual,17.8 kmpl,1248 CC,null bhp,5,6.86
1308,Maruti Swift VDI BSIV W ABS,Hyderabad,2016,64000,Diesel,Manual,17.8 kmpl,1248 CC,null bhp,5,5.99
1309,Maruti Swift VDI BSIV W ABS,Coimbatore,2016,69564,Diesel,Manual,17.8 kmpl,1248 CC,null bhp,5,
1310,Maruti Swift VDI BSIV W ABS,Bangalore,2015,62588,Diesel,Manual,17.8 kmpl,1248 CC,null bhp,5,5.95
1311,Maruti Swift VDI Optional,Coimbatore,2018,61386,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,7.05
1312,Maruti Swift VDI Optional,Bangalore,2017,51000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,
1313,Maruti Swift VDI Optional,Chennai,2016,38000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.95
1314,Maruti Swift VVT VXI,Kochi,2016,34204,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,5,5.43
1315,Maruti Swift VVT VXI,Pune,2016,27755,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,5,5.45
1316,Maruti Swift VXI,Kochi,2019,20667,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,5,6.37
1317,Maruti Swift VXI,Coimbatore,2016,18094,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,5,6.26
1318,Maruti Swift VXI,Mumbai,2016,23555,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,5,5.1
1319,Maruti Swift VXI,Delhi,2015,62088,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,5,4.15
1320,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,Petrol,Manual,16.1 kmpl,1298 CC,88.2 bhp,5,5.65
1321,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.95
1322,Maruti Swift VXI BSIV,Kolkata,2017,13000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,4.65
1323,Maruti Swift VXi BSIV,Pune,2017,12000,Petrol,Manual,16.1 kmpl,1197 CC,85 bhp,5,5.5
1324,Maruti Swift VXI BSIV,Coimbatore,2016,37806,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.2
1325,Maruti Swift VXI BSIV,Mumbai,2016,9107,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.15
1326,Maruti Swift VXi BSIV,Delhi,2016,42000,Petrol,Manual,16.1 kmpl,1197 CC,85 bhp,5,4.75
1327,Maruti Swift VXi BSIV,Kochi,2016,19148,Petrol,Manual,16.1 kmpl,1197 CC,85 bhp,5,5.89
1328,Maruti Swift VXI BSIV,Delhi,2016,30000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5
1329,Maruti Swift VXI BSIV,Mumbai,2016,29401,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,4.31
1330,Maruti Swift VXI BSIV,Coimbatore,2016,57932,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,6.39
1331,Maruti Swift VXi BSIV,Pune,2015,13769,Petrol,Manual,16.1 kmpl,1197 CC,85 bhp,5,4.41
1332,Maruti Swift VXI BSIV,Ahmedabad,2015,36100,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,4.5
1333,Maruti Swift VXI BSIV,Coimbatore,2015,53556,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,
1334,Maruti Swift VXI Optional,Ahmedabad,2017,24005,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,6.2
1335,Maruti Swift VXI Optional,Kochi,2017,31696,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.75
1336,Maruti Swift VXI Optional,Kochi,2017,42527,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.27
1337,Maruti Swift VXI Optional,Kochi,2017,37124,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.44
1338,Maruti Swift VXI Optional,Kochi,2017,26327,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.86
1339,Maruti Swift ZDi,Hyderabad,2016,64000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,6.8
1340,Maruti Swift ZDi,Pune,2016,58000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,7.55
1341,Maruti Swift ZDi,Hyderabad,2016,55746,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,5,6.95
1342,Maruti Swift ZDi,Hyderabad,2015,58000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,5,5.95
1343,Maruti Swift ZXI,Kolkata,2016,34000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,4.95
1344,Maruti Swift ZXI,Mumbai,2016,19000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.55
1345,Maruti Swift ZXI,Ahmedabad,2015,40000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,5,5.9
1346,Maruti Swift ZXI Plus,Ahmedabad,2018,2000,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,5,7.75
1347,Maruti SX4 Green Vxi (CNG),Kochi,2015,61000,CNG,Manual,22.1 km/kg,1586 CC,85.7 bhp,5,3.89
1348,Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,26000,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,9.75
1349,Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,29500,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,
1350,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,8.99
1351,Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,Diesel,Manual,23.65 kmpl,1248 CC,88.5 bhp,5,8.85
1352,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2016,41000,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,7.7
1353,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,61717,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,8.94
1354,Maruti SX4 S Cross DDiS 320 Zeta,Mumbai,2016,38000,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,7.85
1355,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,63316,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,9.58
1356,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000,Diesel,Manual,22.7 kmpl,1598 CC,118 bhp,5,8.25
1357,Maruti SX4 ZDI,Coimbatore,2015,65636,Diesel,Manual,21.79 kmpl,1248 CC,88.73 bhp,5,
1358,Maruti Vitara Brezza LDi,Kochi,2018,32539,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.39
1359,Maruti Vitara Brezza LDi,Kochi,2017,35384,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.61
1360,Maruti Vitara Brezza LDi,Chennai,2016,45000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.15
1361,Maruti Vitara Brezza LDi,Bangalore,2016,46000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1362,Maruti Vitara Brezza LDi Option,Pune,2017,38000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.99
1363,Maruti Vitara Brezza LDi Option,Pune,2016,31001,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.25
1364,Maruti Vitara Brezza VDi,Kolkata,2017,35000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,6.5
1365,Maruti Vitara Brezza VDi,Mumbai,2016,55000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.5
1366,Maruti Vitara Brezza VDi,Pune,2016,37208,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.43
1367,Maruti Vitara Brezza VDi Option,Kochi,2018,51921,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.62
1368,Maruti Vitara Brezza VDi Option,Hyderabad,2018,11000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.4
1369,Maruti Vitara Brezza VDi Option,Coimbatore,2017,71256,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.58
1370,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.85
1371,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,7.9
1372,Maruti Vitara Brezza VDi Option,Hyderabad,2017,44263,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1373,Maruti Vitara Brezza VDi Option,Hyderabad,2017,32248,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1374,Maruti Vitara Brezza VDi Option,Jaipur,2017,19000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1375,Maruti Vitara Brezza VDi Option,Delhi,2016,66000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1376,Maruti Vitara Brezza ZDi,Coimbatore,2018,64456,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,10.46
1377,Maruti Vitara Brezza ZDi,Kolkata,2018,2900,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.75
1378,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.75
1379,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.05
1380,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.88
1381,Maruti Vitara Brezza ZDi,Pune,2017,35000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1382,Maruti Vitara Brezza ZDi,Kochi,2017,21380,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1383,Maruti Vitara Brezza ZDi,Pune,2016,21558,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.9
1384,Maruti Vitara Brezza ZDi,Hyderabad,2016,41372,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.3
1385,Maruti Vitara Brezza ZDi,Delhi,2016,35299,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8
1386,Maruti Vitara Brezza ZDi,Hyderabad,2016,70687,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1387,Maruti Vitara Brezza ZDi,Hyderabad,2016,70746,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1388,Maruti Vitara Brezza ZDi AMT,Coimbatore,2018,57804,Diesel,Automatic,24.3 kmpl,1248 CC,88.5 bhp,5,
1389,Maruti Vitara Brezza ZDi Plus,Kochi,2019,34688,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,10.49
1390,Maruti Vitara Brezza ZDi Plus,Kochi,2018,50075,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.63
1391,Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,10.15
1392,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,10.19
1393,Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.49
1394,Maruti Vitara Brezza ZDi Plus,Ahmedabad,2017,80000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8
1395,Maruti Vitara Brezza ZDi Plus,Jaipur,2017,48324,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9
1396,Maruti Vitara Brezza ZDi Plus,Kochi,2017,38426,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.13
1397,Maruti Vitara Brezza ZDi Plus AMT,Mumbai,2018,3800,Diesel,Automatic,24.3 kmpl,1248 CC,88.5 bhp,5,
1398,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3000,Diesel,Automatic,24.3 kmpl,1248 CC,88.5 bhp,5,11.25
1399,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,Diesel,Automatic,24.3 kmpl,1248 CC,88.5 bhp,5,11.5
1400,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,11
1401,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,18108,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,11.31
1402,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.38
1403,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,25299,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,10.34
1404,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,35981,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.51
1405,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.25
1406,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,11.39
1407,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9.44
1408,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2017,17660,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,
1409,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,9
1410,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,47300,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.85
